https://www.allmovie.com/movie/crouching-tiger-hidden-dragon-v201837, Crouching Tiger Hidden Dragon, Adventure Action Romance, Martial Arts Romantic Adventure Period Film, Dec 8 2000, 120, China Hong Kong Taiwan USA, PG13, 10,  Questionable for Children Suitable for Teens Violence, Ang Lee, Asia Columbia Pictures Good Machine Sony Pictures Classics United China Vision, The Weinstein Company, In the Mood for Love, Star-Crossed Lovers | Heroic Mission | Opposites Attract, coming-of-age forbidden-love Kung-Fu legend [fable] love master [expert] revenge star-crossed-lovers sword swordfight unrequited, High Artistic Quality High Historical Importance High Production Values, Taiwanese filmmaker Ang Lee took a break from making Western period dramas to fashion this wild and woolly martial arts spectacular featuring special effects and action sequences courtesy of the choreographer of The Matrix (1999) Yuen Woo Ping. In the early 19th century martial arts master Li Mu Bai (Chow Yun-Fat) is about to retire and enter a life of meditation though he quietly longs to avenge the death of his master who was killed by Jade Fox (Cheng Pei-pei). He gives his sword a fabled 400-year-old weapon known as Green Destiny to his friend fellow martial arts wizard and secret love Yu Shu Lien (Michelle Yeoh) so that she may deliver it to Sir Te (Sihung Lung). Upon arrival in Peking Yu happens upon Jen (Zhang Ziyi) a vivacious willful politician's daughter. That night a mysterious masked thief swipes Green Destiny with Yu in hot pursuit -- resulting in the first of several martial arts action set pieces during the film. Li arrives in Beijing and eventually discovers that Jen is not only the masked thief but is also in cahoots with the evil Jade. In spite of this Li sees great talent in Jen as a fighter and offers to school her in the finer points of martial arts and selflessness an offer that Jen promptly rebukes. This film was first screened to much acclaim at the 2000 Cannes Toronto and New York film festivals and became a favorite when Academy Awards nominations were announced in 2001: Tiger snagged ten nods and later secured four wins for Best Cinematography Score Art Direction and Foreign Language Film., Chow Yun-Fat | Michelle Yeoh | Zhang Ziyi | Chang Chen | Sihung Lung | Cheng Pei-Pei, Hero | House of Flying Daggers | Curse of the Golden Flower | The Promise | A Touch of Zen | Sherlock Holmes: A Game of Shadows
https://www.allmovie.com/movie/the-day-i-became-a-woman-v220942, The Day I Became A Woman, Drama, Feminist Film, Apr 6 2001, 78, Iran, , 8, , Marziyeh Meshkini, Makhmalbaf Productions, , , Social Injustice, birthday chase Iran women, High Artistic Quality High Historical Importance, Directed by Marzieh Meshkini wife of acclaimed Iranian filmmaker Mohsen Makhmalbaf this film tells three intertwined tales of women's struggle for identity in their native country from the young to the elderly. Episode one entitled "Havva" concerns a young girl on the morning of her ninth birthday. Against her better wishes she is forced to stay home away from her best friend who has asked her to play with him due to her mother and grandmother's proclamation that she is now a woman. Learning she was born at noon the young girl requests one more hour to do what she wishes so she can be a girl one last time. Episode two entitled "Ahoo" follows a young woman who is being pursued on horseback by her stern husband whom she is fleeing on bicycle in the midst of a women's biking race. Soon her in-laws and relatives are also pursuing her and she must make a quick decision about whether or not to return to family life. The final episode called "Houra" follows an elderly woman who enlists the help of a young boy and his friends to take her on a shopping spree where she intends to buy all of the things she has ever wanted out of life., , The Apple | At Five in the Afternoon | Nine Lives | Blackboards | Kadosh | Maya
https://www.allmovie.com/movie/the-town-is-quiet-v220964, The Town Is Quiet, Drama, Urban Drama Ensemble Film Family Drama Psychological Drama, Oct 26 2001, 143, France, , 7,  Not For Children Profanity Sexual Situations Substance Abuse, Robert Guédiguian, Agat Films Cie-Diaphana, Mercure Film, Abandon All Hope | In a Minor Key, Down on Their Luck | Mothers and Daughters | Drug Addiction | Immigrant Life | Race Relations, mother drug-addiction daughter worker bar [pub] cab-driver husband racism factory unemployment, , Racism violence and drug abuse run rampant in this ensemble drama set in the southern French city of Marseilles. Michele (Ariane Ascaride) spends her days working in a fish factory where she earns a living to support her unemployed husband and her teenage daughter Fiona (Christine Brucher). In addition to being the mother of a three-month-old Fiona is also a heroin addict and a prostitute. Thanks to her habit Fiona is increasingly unable to work and Michele helps her daughter by exchanging sexual favors for money with Paul (Jean-Pierre Darroussin) an ex-dock worker with more than a few problems of his own. Michele gets drugs for Fiona from Gerard (Gerard Meylan) the sullen proprietor of a small bar who engages in such shady pastimes as political assassination. Meanwhile Abderramane (Alexandre Ogou) a young African man recently out of prison finds himself attracted to Vivienne (Julie-Marie Parmentier) a social worker married to a womanizing high-society snob whom she detests. Her spite towards her husband leads Vivienne to claim that she respects poor people who vote for the Far Right more than moneyed individuals who talk a lot about helping the poor but do almost nothing. Vivienne's frustration coupled with that of the other characters illustrates the overriding tension that threatens to build to society's collapse., Ariane Ascaride | Jean-Pierre Darroussin | Gérard Meylan | Alexandre OGou | Pierre Banderet | Jacques Boudet | Pascale Roberts | Julie-Marie Parmentier | Christine Brucher, Grand Canyon | Short Cuts | City of Hope | Code Unknown | The Life of Jesus | Au fil d'Ariane
https://www.allmovie.com/movie/platform-v220970, Platform, Comedy Drama, Ensemble Film Road Movie, , 195, France Hong Kong Japan, , 8,  Adult Humor Adult Language Adult Situations, Jia Zhangke, Artcam International Bandai Visual Company Hu Tong Communications Office Kitano T-Mark, , , Culture Clash | Musician's Life, China cultural-revolution father Maoism peasant traveling-show troupe, , The political and social changes that swept China during the 1980s are reflected in the lives of a troupe of musicians in this drama from acclaimed Chinese director Jia Zhang-ke. In 1979 China is beginning to reinvent itself in the wake of the Cultural Revolution and change is slowly but surely coming to Fenyang a small town in the Shanxi province. The influences of the West (pop music longer hair for men television privatization) and the adoption of more modern social conventions (birth control co-habitation the abandonment of the arranged marriage) begin to slowly manifest themselves in Fenyang and two young people Minliang (Wang Hong-wei) and Chang Jun (Liang Jing-dong) find their own lives beginning to change. Chang Jun becomes involved with Zhong Pin (Yang Tian-yi) and they decide to move in together which is still against the law and earns them the enmity of their parents. Minliang meanwhile openly declares his affections to Ruijuan (Zhao Tao) who finds her own feelings about him carrying greater weight than her father's stern objections. The times also change for the musical group  as they shift from the state-sanctioned political material that had been their staple to Westernized pop music but they find themselves in a no-man's-land as there is little audience for either their old repertoire or their new material. Zhantai received its world premiere at the 2000 Venice Film Festival., Zhao Tao | Liang Jing-dong, Bye Bye Brazil | Eureka | Boogie Nights | Nashville | Short Cuts | The Best Years of Our Lives
https://www.allmovie.com/movie/the-american-nightmare-v226985, The American Nightmare, Film TV & Radio History, Film & Television History Media Studies Politics & Government Social History, , 73, USA, , 8, , Adam Simon, Minerva Pictures, IFC Films, Food for Thought, Filmmaking | Political Unrest, chaos fear film-clips filmmaker horror-films political-upheaval retrospective social-change unrest Vietnam Watergate, , In the late '60s the tone of American horror films began to shift in the wake of the startling success of George A. Romero's Night of the Living Dead -- horror films became gorier bleaker and began to subtly reflect the political and social upheaval gripping the country. Through the '70s and '80s films like Last House on the Left The Texas Chainsaw Massacre and Halloween held a distorted mirror up to American culture reflecting its fear and chaos in the wake of Vietnam and Watergate. The American Nightmare is a documentary that looks at the transgressive horror films of the '60s and '70s and the people who made them. Directors Wes Craven Tobe Hooper and David Cronenberg special effects man Tom Savini and film critics Tom Gunning and Adam Lowenstein are among those interviewed by director Adam Simon. The American Nightmare was produced for the premium cable outlet The Independent Film Channel., George A. Romero | John Carpenter | Tom Savini | David Cronenberg | Wes Craven | Tobe Hooper | John Landis | Jamie Lee Curtis, Schlock! The Secret History of American Movies | Horror Business | John Carpenter: Fear Is Just the Beginning... The Man and His Movies | Dario Argento's World of Horror | S&Man | South of the Border
https://www.allmovie.com/movie/time-and-tide-v227100, Time and Tide, Action, Action Thriller Buddy Film, Oct 19 2000, 113, Hong Kong, R, 8,  Adult Situations Drug Content Sexual Situations Violence, Tsui Hark, Columbia Pictures Film Productions Asia Film Workshop, Sony Pictures Entertainment, Adrenaline Rush, Criminal's Revenge | Race Against Time | Drug Trade | Hired Killers | Triad | Assassination Plots, friendship gangster gang-war undercover drunk pregnancy, , Two men who have a great deal in common become friends only to find themselves turned into enemies in this slam-bang action fest from Hong Kong. Tyler (Nicholas Tse) is a man trying to make a career in a rough section of Hong Kong. One night after several drinks too many he hooks up with Ah Jo (Cathy Chui) an off-duty undercover cop who has also had a bit more alcohol than usual. Tyler and Ah Jo spend the night together even though she usually prefers the company of women and Ah Jo soon finds she's pregnant. Ah Jo has no desire to remain involved with Tyler but he wants to do the right thing so he takes a job as a bodyguard for low-level gangster Uncle Ji (Anthony Wong) and sends her his money all the while wishing he could be in Brazil. Meanwhile Jack (Wu Bai) who once lived in Brazil is back in Hong Kong with his very pregnant wife Ah Hui (Candy Lo) the daughter of a triad kingpin targeted by Brazilian gangsters. Uncle Ji is in charge of protecting the triad leader and he makes Tyler one of his right-hand men. Tyler and Jack get to know one another and become close friends but their friendship comes to an end when the Brazilian mob makes Jack an offer he can't refuse putting the two men on opposite sides of a gangland war. Seunlau Ngaklau was directed by Tsui Hark who returned to Hong Kong filmmaking after a brief sojourn in Hollywood., Nicholas Tse | Aaron Kwok, A Better Tomorrow | Fallen Angels | Peking Opera Blues | Once Upon a Time in China | The Butterfly Murders | Zu: Warriors of the Magic Mountain
https://www.allmovie.com/movie/on-our-own-terms-moyers-on-dying-vol-1-living-with-dying-v227978, On Our Own Terms: Moyers on Dying Vol. 1 - Living with Dying, Health & Fitness, Illnesses & Disabilities Medicine Psychology, , 90, , , 8, , , Films for the Humanities & Sciences, , , , death family health-care terminal-illness, , In this PBS series veteran journalist Bill Moyers looks at changes in attitudes in America regarding death and dying. While the subject affects us all few are comfortable talking about it. On Our Own Terms: Moyers on Dying Vol. 1 - Living With Dying discusses the trend toward an openness about the end of life and all that entails. Moyers presents patients and medical personnel who are willing to speak about their experiences with dying and how it can involve courage candidness and even humor., Bill Moyers, NOVA: Dying to Be Thin | So Much So Fast | I Remember Me | For Grace
https://www.allmovie.com/movie/space-travelers-the-animation-v316796, Space Travelers: The Animation, Science Fiction, Anime Space Adventure, , 60, Japan, , 8, , Takashi Ui, , , , Evil Aliens | Pirates | Space Travel, alien [not human] border [geographic] earth galaxy pirate [illegal/unlicensed] resistance, , In the year 038 of the New Cosmic Century the Earth is attacked by an alien race known as the Orbital Ring System. The aliens have taken complete control of Earth separating it from the other colonized planets in the galaxy. The only hope for Earth's citizens is a space pirate crew headed by Hayabusha Jetter. They smuggle vital supplies across the border between Earth and other planets working towards a larger resistance in the hope of shaking off the alien controls once and for all., , Space Travelers | Gravity | Star Trek | Apollo 13 | Star Trek Into Darkness | The Martian
https://www.allmovie.com/movie/the-50-years-war-israel-and-the-arabs-v210072, The 50 Years War: Israel and the Arabs, History, Military & War Social History, , 300, , , 8, , Ken Burns, Brian Lapping Associates WGBH Boston, , , Political Unrest | Race Relations, Arab conflict Israeli [nationality] nation nationalism religion war, , PBS home video documents the bitter 50-year war between the Israelis and Arabs. This program begins with the 1947 decision of the U.N. to partition Palestine. In 1948 and 1967 Arab armies were defeated as Israel struggled for statehood. The film follows the development of the Palestinian Liberation Organization. The final episode features the 1973 Yom Kipper War the 1978 Camp David Peace Accord the 1987 Palestinian uprising the 1993 Oslo Agreement and continuing attempts to solidify this unstable relationship. Featured in this documentary are Benjamin Netanyahu Shimon Peres and Yitzhak Shamir of Israel; King Hussein of Jordan; Yasir Arafat from the Palestine Authority; Hafez al-Assad of Syria; Jafaar Numeiry of Sudan; and American Presidents Bill Clinton George Bush and Jimmy Carter. The 50 Years War: Israel and the Arabs follows a half-century of war struggles and negotiations., , Arab & Jew: Return to the Promised Land | Among the Righteous: Lost Stories from the Holocaust in Arab Lands | Sir! No Sir! | The Camden 28 | Imagine: John Lennon - The Definitive Film Portrait | Fighter
https://www.allmovie.com/movie/american-experience-stephen-foster-v247228, American Experience: Stephen Foster, History Music, Biography, , 60, USA, , 8, , , , , Food for Thought, Musician's Life, composer country-music folk-music lyricist America music re-enactment songwriter, , This video tells the story of Stephen Foster whose immortal words are sung every day in America. The author of such American classics as "Way Down Upon the Swanee River" "Old Black Joe" and "O! Susanna!" lived a tumultuous life. This video chronicles his life with diaries archival photographs and re-enactments. The documentary pays tribute to the man who brightened the hearts of America with song., , Imagine: John Lennon - The Definitive Film Portrait | No Direction Home: Bob Dylan | Coal Miner's Daughter | Harlan County USA | Elvis '56: In the Beginning | The U.S. vs. John Lennon
https://www.allmovie.com/movie/hamlet-v250516, Hamlet, Drama, Tragedy, , 178, USA, , 8, , Campbell Scott / Eric Simonson, Spare Room Productions, Hallmark Entertainment, , Conspiracies | Haunted By the Past | Righting the Wronged | Rise and Fall Stories, prince madness prejudice scheme duel ghost, , Campbell Scott is both star and co-director of this elaborate (albeit economically produced) four-hour TV version of Shakespeare's immortal tragedy Hamlet Prince of Denmark. The film is based on Scott's earlier theatrical production of the same play with several of the same actors repeating their same roles. Updated to 1900 New York the text remains substantially the same as it has always been: Hamlet (Scott) the "melancholy" Danish prince discovers to his horror that his late father the King was murdered by his brother (and Hamlet's uncle) Claudius (Jamey Sheridan) who upon ascending to the throne added insult to injury by wedding Hamlet's mother Gertrude (Blair Brown). Though his desire for revenge is strong Hamlet does not want any more bloodshed and concocts an elaborate scheme to "catch the conscience" of Claudius and force him into a confession. Part of this scheme involves Hamlet's feigned descent into madness -- which as interpreted by Scott may not be as "feigned" as he thinks it is. Caught in the middle of this intrigue is Hamlet's lady love Ophelia (Lisa Gay Hamilton) daughter of Claudius' chief consul Polonius (played in the manner of a protocol-conscious Victorian diplomat by Roscoe Lee Browne). Some of the choices made by Scott in adapting Hamlet to the screen -- the turn-of-the-century setting; the utilization of black actors in the roles of Polonius Ophelia and Laertes (who is played by Roger Guenveur Smith); the casting of Byron Jennings to play both the Ghost of Hamlet's father and the Player King who pretends to be the father -- were applauded by the critics. Other innovations notably the use of slow jazz music throughout the action and Hamlet's violent treatment of poor Ophelia during the "Get thee to a nunnery" scene were not so enthusiastically received. Whatever the case Scott does a remarkable job with a tiny budget and a slim 29-day shooting schedule. In addition to the actors' lilting interpretation of the Shakespearean dialogue and soliloquies the film boasts a truly exciting climactic duel shot in long takes without the use of stunt doubles. Initially produced for a theatrical release this Hamlet made its American debut as a cable TV miniseries on the Odyssey Channel beginning December 10 2000., Campbell Scott | Blair Brown | Jamey Sheridan | Roscoe Lee Browne | Lisa Gay Hamilton | Roger Guenveur Smith | Sam Robards | John Benjamin Hickey | Michael Imperioli | Marcus Giamatti | Maureen Anderman | Jim Gaffigan | Earl Hindman | Christina Kirk | J.C. MacKenzie | Madison Arnold | Caroline Kava | Marin Hinkle | Seth Barrish | Tina Benko | Leon Addison Brown | Matt Malloy | Guy Davis | Dan Moran | Gary De Michele | Byron Jennings | Denis O'Hare | Bill Buell | Joan Campion | Lewis Arlt | Peter McRobbie | Eric Simonson, Hamlet | Othello | Henry V | Hamlet | Richard III | Hamlet
https://www.allmovie.com/movie/african-history-and-african-american-society-african-contributions-to-us-history-v251580, African History and African-American Society: African Contributions to U.S. History, History, Biography Race & Ethnicity Social History, , , , , 8, , , , , Food for Thought, , Africa heritage history legacy, , This video is part of a series that examines the heritage of African-Americans tracing their history back to Africa. The educational programs are designed for use in teaching middle and high school students. The programs promote understanding and respect for the many contributions of African-Americans to history the arts sciences and humanities. This episode considers some of the outstanding Black women and men who helped shape the course of American History. Inventors writers soldiers artists entrepreneurs scholars and workers all made their mark on the American story. A study guide is included., , Unlikely Heroes | Nat Turner: A Troublesome Property | Malcolm X: His Own Story as it Really Happened | The Assassination of Martin Luther King Jr. | Dare Not Walk Alone | Another Road Home
https://www.allmovie.com/movie/stardom-v201821, Stardom, Comedy Drama, Media Satire Mockumentary, Oct 27 2000, 100, Canada France, R, 6,  Adult Language Sexual Situations, Denys Arcand, Alliance Atlantis Communications Cinemaginaire Ciné B Serendipity Point Films, , , Fashion World | Ladder to the Top, ambassador [political] entrepreneur fame hockey-player photographer supermodel, , French Canadian director Denys Arcand pushes the boundaries of the mockumentary with Stardom the tale of a fictional neophyte supermodel (Jessica Pare) told entirely through clips of her appearances on talk shows television interviews and documentaries. Originally titled 15 Moments Stardom begins its portrait at a women's hockey game in the nether regions of Ontario Canada. When the team's formidable teenage forward Tina (Pare) pulls her helmet off letting her brunette tresses fly a bystander snaps a photo and Tina soon becomes the buzz at the country's hottest fashion houses. Her rise through the industry however is plagued by advances from older men with sundry motives: a smitten French photographer (Charles Berling) a smarmy entrepreneur (Dan Aykroyd) the Canadian Ambassador to the U.N. (Frank Langella) and a slick promoter (Thomas Gibson the latter half of TV's Dharma and Greg). Stardom was the closing film at the 2000 Cannes Film Festival marking the first time in over 50 years that a Canadian production was chosen for such an honor; it would go on to open the 2000 Toronto International Film Festival before its theatrical premiere., Dan Aykroyd | Charles Berling | Thomas Gibson | Frank Langella | Robert Lepage | Patrick Huard, Prêt-à-Porter | American Virgin | Scratch the Surface | Perfume | Unzipped | Birdman
https://www.allmovie.com/movie/last-resort-v212198, Last Resort, Drama Romance, Romantic Drama Social Problem Film, Feb 23 2001, 73, UK, , 7, , Pawel Pawlikowski, BBC, , Only Human, Immigrant Life, asylum [protection], , Last Resort opens as Tanya (Dina Korzun) a young Russian traveling to England with her son Artiom (Artiom Strelnikov) is questioned at a British airport's passport control. Tanya tells the official she is visiting England on a vacation but then switches her story and says that her English fiancé is meeting her and finally out of desperation asks for political asylum. She and Artiom are duly packed off to an immigrants' center in a grim coastal town where they are given a small apartment and informed that their application for asylum will take over a year to process. After Tanya's fiancé dumps her over the phone she gradually befriends Alfie (Paddy Considine) who runs an arcade. Alfie wins the trust of Tanya and her street-smart son and soon Tanya must decide how far she wants to carry her relationship with this new friend. Last Resort was screened at the 2000 Edinburgh International Film Festival., Dina Korzun | Paddy Considine | Perry Benson | Adrian Scarborough, Before Sunset | Vera Drake | A Place in the Sun | Days of Heaven | Poor Cow | Forty Shades of Blue
https://www.allmovie.com/movie/love-basketball-v184522, Love & Basketball, Drama Romance, Romantic Drama Sports Drama Coming-of-Age, Apr 21 2000, 124, USA, PG13, 7,  Adult Language Adult Situations Suitable for Teens, Gina Prince-Bythewood, 40 Acres and a Mule Filmworks, New Line Cinema, Pick-Me-Ups, Basketball Players | Faltering Friendships | College Life | High School Life, African-American basketball love relationship women's-issues, Sleeper, A young African-American couple navigates the tricky paths of romance and athletics in this drama. Quincy McCall (Omar Epps) and Monica Wright (Sanaa Lathan) grew up in the same neighborhood and have known each other since childhood. As they grow into adulthood they fall in love but they also share another all-consuming passion: basketball. They've followed the game all their lives and have no small amount of talent on the court. As Quincy and Monica struggle to make their relationship work they follow separate career paths though high school and college basketball and they hope into stardom in big-league professional ball. Love and Basketball was the first feature film for writer/director Gina Prince-Bythewood who previously helmed several comedy specials for Dave Chappelle. Spike Lee co-produced., Sanaa Lathan | Omar Epps | Alfre Woodard | Dennis Haysbert | Debbi Morgan | Harry J. Lennix | Kyla Pratt | Glenndon Chatman | Gabrielle Union | Monica Calhoun | Boris Kodjoe, Girlfight | Crossover | Above the Rim | Gracie | One on One | Brown Sugar
https://www.allmovie.com/movie/curtain-call-v241020, Curtain Call, Culture & Society Film TV & Radio, Biography Film & Television History, , 38, USA, , 7, , Chuck Braverman, , New Day Films, , Actor's Life | Filmmaking | Golden Years, actor Broadway community Hollywood reflection [thought] reminiscence retirement-home vitality, , Director Chuck Braverman offers richly detailed accounts of a crucial era in American entertainment history with this Oscar-nominated documentary shot at the Actor's Fund Home in Englewood New Jersey and featuring interviews with very the performers who were present to witness the Broadway's golden age and the birth of Hollywood firsthand. From former Ziegfield Follies dancer Tessie Marino - who overcame the prejudice of the time to form a close friendship with Josephine Baker - to actor Gaylord Mason - whose once-promising career was cut short when he was arrested on suspicions of homosexuality and subsequently blacklisted - these performers paint a vivid portrait of a highly romanticized period in which politics divided and glamour ruled., , A Father... a Son... Once Upon a Time in Hollywood | John Wayne: American Legend | A Conversation with Gregory Peck | Rita | Italianamerican | My Best Fiend
https://www.allmovie.com/movie/the-eyes-of-tammy-faye-v187001, The Eyes of Tammy Faye, History, Biography, Jul 28 2000, 79, USA, PG13, 7,  Sexual Situations, Fenton Bailey / Randy Barbato, Channel 4 Cinemax Reel Life World of Wonder Productions, Lions Gate Entertainment, Food for Thought | Memory Lane, Rise and Fall Stories, Christianity gospel kitsch makeup televangelist television, Sleeper, RuPaul narrates this affectionate look at everyone's favorite televangelist/living cosmetic display: Tammy Faye Bakker. The eldest of eight children in rural Minnesota Tammy Faye married Jim Bakker in 1960 and soon they found a following on the gospel circuit. This eventually led to a gig on Christian media mogul Pat Robertson's first television shows including the ever-popular 700 Club. Perhaps jealous of their rising profile Robertson soon usurped the show for himself. The Bakkers went on to co-found the Trinity Broadcasting Network until that too was wrestled away from them by investors. Riding a tide of religious fundamentalism the Bakkers reached their gaudy heights with the PTL Network and the spinoff Christian theme park Heritage USA. Then the roof caved in. Jim was forced to pay hush money to future Playboy centerfold model Jessica Hahn and then was submitted to rival Jerry Falwell's hostile take-over of the network. Soon Jim was in jail for fraud and Tammy was at Betty Ford for addiction to prescription drugs. This film was screened at the 2000 Sundance Film Festival., Tammy Faye Messner | RuPaul | Roe Messner | Jamie Baker | Rev. Mel White | Pat Boone | Tammy Sue Bakker-Chapman | Steven Chao | Jim J. Bullock | Roseanne | Greg Gorman | Charles Sheperd | James Albert | Jerry Falwell | Pat Robertson, Imelda | Harlan County USA | The Agronomist | Mr. Untouchable | Hearts of Darkness: A Filmmaker's Apocalypse | My Architect: A Son's Journey
https://www.allmovie.com/movie/el-bola-v226992, El Bola, Drama, Childhood Drama Family Drama, Dec 13 2002, 88, Spain, , 7, , Achero Manas, Tesela TVE Via Digital, , , Fathers and Sons | Kids in Trouble, child-abuse family-abuse family-strife social-worker new-kid-in-town AIDS tattoo, , A boy from an abusive home finds a new lease on life through friendship in this drama from Spain. Pablo (Juan Jose Ballesta) is a 12-year-old boy growing up in an underprivileged neighborhood in Madrid. Pablo doesn't have many friends and his home life is not happy -- his father Mariano (Manuel Maron) often beats him and his mother Aurora (Golria Munoz) doesn't know what to do about it. Alfredo (Pablo Galan) is a new boy in town who has just enrolled in Pablo's class at school; Pablo and Alfredo strike up an immediate friendship and Pablo feels comfortable with Alfredo's family particularly his father Jose (Alberto Gimenez) who draws tattoos for a living and his mother Marisa (Nieve de Medina). Alfredo's godfather has been hospitalized with AIDS-related illnesses and when Alfredo goes to visit him Pablo tags along which angers Mariano and leads to another violent episode. Alfredo notices Pablo's bruises and tells his parents and Jose enlists a social worker Laura (Ana Wagener) to help find a safer environment for the boy. El Bola was produced in association with UNICEF., Juan José Ballesta | Alberto Jiménez | Manuel Morón | Nieve De Medina | Andres Gertrudix | Carmen del Valle | Miguel Gutierrez | Alfonso Vallejo, The Butcher Boy | To Kill a Mockingbird | Five Easy Pieces | There Will Be Blood | Ordinary People | Friendly Persuasion
https://www.allmovie.com/movie/the-crimson-rivers-v220941, The Crimson Rivers, Thriller, Police Detective Film Psychological Thriller, Jun 29 2001, 103, France, R, 6,  Adult Situations Profanity Questionable for Children Violence, Mathieu Kassovitz, Canal Plus Gaumont Légende Films, Buena Vista International, Spellbinders, Fish Out of Water | Murder Investigations | Serial Killers, connection corpse graverobber police-detective police-investigation serial-killer tomb university-town, , Two very different policemen seeking the truth about separate crimes find a terrible common link in this thriller from France. Pierre Niemans (Jean Reno) is a noted French detective assigned to investigate a brutal murder at a prestigious college located high in the Alps; the victim was first disfigured and dismembered then strangled to death. Niemans soon realizes the murder was not an isolated incident when several similarly mangled corpses are discovered. Meanwhile in a town 150 miles away a young police investigator Max Kerkerian (Vincent Cassel) is called in to investigate when the grave of a ten-year-old girl is dug up and ransacked. While interviewing the mother (Dominique Sanda) of the young girl he crosses paths with Niemans whose investigation has led him to the same town and the two men begin to realize a surprising and troubling link between the crimes., Jean Reno | Vincent Cassel | Dominique Sanda | Karim Belkhadra | Jean-Pierre Cassel | Didier Flamand | Francois Levantal | Francine Bergé | Philippe Nahon | Robert Gendreu | Nicky Naude | Tonio Descanvelle | Vincent Tulli, Insomnia | Six-Pack | Kiss the Girls | Nightwatch | Insomnia | The Empire of the Wolves
https://www.allmovie.com/movie/lumumba-v201779, Lumumba, Drama, Biopic [feature] Political Drama, Jun 27 2001, 115, Belgium France Germany Haiti, , 7,  Adult Situations Questionable for Children Violence, Raoul Peck, ARTE France Cinema Cinelux Entre Chien & Loup Essential Films JBA Productions Radio Television Belge Francofone Velvet S.A, Ocan, Food for Thought, Political Unrest | Colonialism | Race Relations | Social Injustice | Political Corruption | Rise and Fall Stories, political-leader assassination Prime-Minister Africa Belgium colonialism Congo, , Patrice Lumumba was a passionate advocate for freedom in colonial Africa and when the Belgian Congo was granted independent (and was later renamed Zaire) Lumumba was the new nation's first prime minister. However Lumumba's dream of freedom and dignity for the people of the Congo made him a controversial and dangerous figure and this biographical drama explores his short tumultuous life. We first encounter Lumumba (Eriq Ebouaney) in the late 1950's when his National Congo Movement is gaining widespread public support despite opposition from the nation's political leaders. Hoping to avoid a violent overthrow the Belgian government begins negotiations with the NCM to turn rule of the Congo over to the citizens and Lumumba and his political party are swept into power during the nation's first independent election. However Lumumba's desire to bring a peaceful and orderly transfer of power soon earns him enemies of all political stripes. Militant advocates for freedom demand that white Belgian officers of the nation's military be replaced with African soldiers at once while Belgian colonists are met with violence sparking a revolt by the white settlers that leads to a bloody civil war. Lumumba was directed and co-written by Raoul Peck who previously directed the acclaimed documentary Lumumba: Death of a Prophet., Eriq Ebouaney | Alex Descas | Maka Kotto, In My Country | Malcolm X | Cry Freedom | Even the Rain | Gandhi | Bloody Sunday
https://www.allmovie.com/movie/my-dog-skip-v181544, My Dog Skip, Children's/Family, Americana Animal Picture Childhood Drama Period Film, Jan 12 2000, 95, USA, PG, 7,  Adult Language Mild Violence Suitable for Children Watch With Your Kids, Jay Russell, Alcon Entertainment, Warner Brothers, Memory Lane, Life on the Homefront | Man's Best Friend | Small-Town Life, Americana childhood family friendship hero-worship innocence nostalgia pets, Sleeper, The popular memoir by Pulitzer prize-winning author Willie Morris became this family comedy-drama about a boy and his dog. Young Willie Morris (Frankie Muniz) is a shy eight-year-old in 1942 Yazoo MS who is more comfortable reading than playing sports. A target for local bullies Willie's only real pal is his older next-door neighbor Dink Jenkins (Luke Wilson) once the town's living sports legend and a big brother figure to Willie an only child. When Dink is shipped overseas for service in World War II Willie's mother Ellen (Diane Lane) finally forces his gruff father Jack (Kevin Bacon) to allow into the family a pet dog a Jack Russell terrier named Skip. The smart and playful Skip gets his owner into a series of adventures on the baseball field and with a band of moonshiners quickly turning Willie into a popular accepted kid who even wins the affections of the school's prettiest girl Rivers Applewhite (Caitlin Wachs). In the meantime Dink returns from war branded a coward for an incident that occurred in combat but finds an unexpected ally in the normally taciturn Jack a fellow veteran. Harry Connick Jr. narrated as the adult Willie; the role of Skip was played in later scenes by Moose the pooch star of television's Frasier., Frankie Muniz | Diane Lane | Luke Wilson | Kevin Bacon | Caitlin Wachs | Bradley Coryell | Daylan Honeycutt | Cody Linley | Peter Crombie | Clint Howard | Harry Connick Jr. | Lucille Ewing | Jordan Williams | John M. Sullivan II | Susan Carol Davis | David Pickens | Polly Craig | John Stiritz | Elizabeth Rice | Nate Bynum | Stacie Doublin | Nathaniel Lee | Cannon Smith | Brian Witt | Jerome Jerald | Stuart Greenwell | Gordon Swaim | Owen Boutwell | Jim Fraiser | Graham Gordy | Michael Berkshire | Wayne Wimberly | Josh Yates | James Thweat, Because of Winn-Dixie | Skippy | A Dog of Flanders | Goodbye My Lady | I Heart Shakey | Fluke
